TaskID;TaskName;TaskStatus;ResponsibleRoleName;ProcessLink;Artifact;Description;TimelyRelation;PLibVersion;Milestones;ImpactCategory;PredecessorTasks;OptimisticEstimate;OptimisticEstimateComment;MostLikelyEstimate;MostLikelyEstimateComment;PessimisticEstimate;PessimisticEstimateComment;FinalEstimation;LessonsLearntFactor;EffortEstimation;RemarksAssumptions;StudyProject;SWaaP;ProductLicensedToCustomer;ExternalSuppliers(Sub)project;RBInternalSWSupplierNoPSECGuidelines;EndeavourIsInnovation;OBDResponsibilityIsAtRB;NonGenericConfigManagement;SWSharingIsDoneInProject;PrjIsNotSuccessorProject;HasSecurityRelevantRequirements;ASILD;ASILC;ASILB;ASILA;QM;EDC17Prj;SWaaPIsCustPrj
Regulatory_requirements_007;Regulatory requirements: Create/Update the project regulatory requirement list and get Review to it;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CUpdate+Regulatory+Requirements&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;79;"take the newest template from the central directory (link in the Plib)
perform a peer to peer review
if necessary plan for the new measures";0;4;"1;2;16;17;22;23";"1;2;3;4;5";;2;Project is based on a previous project;4;Usual PIC (B or C), experienced CM-R;6;huge project. Less experience of CM-R;4;1;4;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Regulatory_requirements_008;Regulatory requirements: Update the project regulatory requirement list [PrjRegList], taking the newest template from the central directory (link in the Plib);2;4;;;;0;2;"4;8";"1;2;3;4;5";;0,5;Project is based on a previous project;1;Usual PIC (B or C), experienced CM-R;3;huge project. Less experience of CM-R;1,25;1;1;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Regulatory_requirements_009;Regulatory requirements: Perform peer-to-peer review of the regulation list;2;4;;;;0;2;"4;8";"1;2;3;4;5";;0,5;Project is based on a previous project;2;Usual PIC (B or C), experienced CM-R;4;huge project. Less experience of CM-R;2,083333333;1;2;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Regulatory_requirements_010;Regulatory requirements: Ensure all TCD relevent requirements added to TCD and delivered to customer;2;4;;;;0;2;"4;8";"1;2;3;4;5";;3;Few changes;8;Medium changes;14;Major update in safety case;8,166666667;1;8;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Regulatory_requirements_011;Regulatory requirements: Collection and Evaluation of Regulations for PS Projects and Series with ProCodex-Light;2;4;;;;0;2;"4;8";"1;2;3;4;5";;1;Project is based on a previous project;2;new project, experienced PjM;3;new project, unexperienced PjM;2;1;2;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_001;PVER Delivery: Create SW Container for Initial Startup (Start-Up-Block) of B-Sample;2;4;;;;0;2;11;"1;2;3;4;5";;1;Small changes in the PMP, experienced PM;2;update to few artefacts required, inexperienced PM;4;Inexperienced PM, lot of changes and rework;2,166666667;1;2;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_003;Release: Prepare release requirement document and agree to the release of the product with OEM;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CProduct+Delivery%7CCoordination+of+Production+Release%7CPrepare+the+release+requirement+document&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;58;Storethecustomeragreementforusingthepresentreleaseversioninproduction;0;1;3;"1;2;3;4";Project_053;10;Experienced ECU PjM;20;average experienced ECU PjM;30;Less experienced ECU PjM;20;1;20;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_004;PVER Delivery: Create SW Container for B-Sample delivery to developmentteam;2;4;;;;0;2;11;"1;2;3;4;5";;4;small project;12;medium project experienced PM;18;large project, many subprojects, inexperienced PM;11,66666667;1;12;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_005;PVER Delivery: Create SW Container for Initial Startup (Start-Up-Block) of C-Sample;2;4;;;;0;2;13;"1;2;3;4;5";;6;small project;12;medium project experienced PM;18;large project, many subprojects, inexperienced PM;12;1;12;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_006;Security: Re-check relevance of Data Protection / IoT-Principles;2;4;;;;0;2;"5;7;9";"1;2;3;4;5";;8;Baseline only to be updated;2;Baseline to be updated to new template;4;Baseline to be created newly;3,333333333;1;3;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_007;Scoping: Assessment of BES-PE basic requirements;2;4;;;;0;2;"1;4;8";"1;2;3;4;5";;6;small project;12;medium project experienced PM;18;large project, many subprojects, inexperienced PM;12;1;12;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_008;Scoping: Collect change requests for the definition of market segments and product lines;2;4;;;;0;2;"4;8";"1;2;3;4;5";;2;;4;;6;;4;1;4;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_009;Release: Complete Technical customer documentation and deliver it to customer and series process.;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=HW+Product+Development%7CHardware+Integration%7CCreate+series+documents%7CCreate+final+TCD+%28TKU%29&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;102;TCD consists of the HW part (to be done from SPjM HW: Subproject Manager Hardware) as well as of the compliance part (legal requirements, ISO26262, Special Characteristics) which must be done from the PjM-ECU;-28;1;"22;23";"1;2;3;4;5";;4;all process followed;6;few review comments;8;many review comments and process change;6;1;6;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
Release_010;QG related: Product: Check the impact of new / changed SW functions to the overall system is analyzed related to the relevance for updating of the Product FMEA;2;4;;;;0;2;7;"1;2;3;4;5";;0,5;covered as part of regular customer meeting;1;covered as part of regular customer meeting and follow up with customer required;4;Separate meeting required and many stakeholders out of sync;1,416666667;1;1;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_011;Release: Perform Taglist (DOORs) or Global Basline (GC)  inkl. Review;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Artifact&elementName=Support+Work+Products%7CProject+specific+CM+Strategy&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;101;;0;3;"15;16;17;18;22;23";"1;2;3;4";;0,100000001;No risk release required;4;No risk release required. Problems/risks resolved before delivery;16;Risk release required approval from PRC.;5,35;1;5;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Release_012;QG related: Product: Identified critical computer resources are implemented in the project planning;2;4;;;;0;2;"5;7;9";"1;2;3;4;5";;0,100000001;No risk release required;4;No risk release required. Problems/risks resolved before delivery;16;Risk release required approval from PRC.;5,35;1;5;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
RM_001;RM: Set up Risk list and start Risk Management activities;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CCarry+out+risk+management&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;81;;0;1;"1;4;8";"1;2;3;4";;16;Anpassung bestehender DIA;40;Erstellung neuer DIA, wenig Kundenwiderstand;120;Erstellung neuer DIA, Kundenwiderstand und Klärung zu Verantwortlichkeiten;49,33333333;1;49;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
RM_002;RM: Carry out risk management;2;4;;;;0;2;"4;8";"1;2;3;4;5";;1;"for few projects answer is always ""relevance given""";10;new project, experienced PjM;25;complex project, new product;11;1;11;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
RM_003;RM: Complete the Security Relevance Statement  to determine whether the topic of security is relevant in the development of the product or not;2;4;;;;0;2;"4;8";"1;2;3;4;5";;5;experience from last project;10;new project, experienced PjM;25;less experience;11,66666667;1;12;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
RM_004;RM: Perform Data Protection & IoTP Relevance Assessment;2;4;;;;0;2;"4;8";"1;2;3;4;5";;2;Small changes;3;medium size project few tracking items;5;Lagre changes with many open items;3,166666667;1;3;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
RM_005;RM: Enter the functional and non-functional requirements planned for the next project phase into the Tool (e.g. Doors or DNG) and define the acceptance criteria;2;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=SysArchSpec&projectName=DGS-EC+SW+and+Calibration+Product+Development&anon=1#;98;DOORS classic or DOORS NG, ALM or other database (list of requirements);0;1;"1;4;7;8";"1;2";Stakeholder_Requirements_001;2;Small changes;12;medium size project few tracking items;50;Large changes with many open items or Platform-Project;16,66666667;1;17;;;"1;2";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
RM_006;"RM: Failures / open points / ""known issues"" are assessed; including confirmed risk assessment.";2;4;;;;0;2;"5;9";"1;2;3;4;5";;2;small changes;3;little more changes;5;more changes;3,166666667;1;3;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_001;Safety: For Projects with ASIL C, ASIL D Perform Quantitative analysis (FMEDA) incl. Review;1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Support+Processes%7CPreventive+Quality%2C+Reliability+%26+Safety+Methods%7CQuantitative+Analysis+%28QuantAs%29&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;30;"FMEDA is mandatory for projects with safety requirements rated ASIL C, ASIL D, ASIL X(C), ASIL X(D)
*FMEDA can also be useful for safety requirements rated ASIL B, for design of new systems or architecture or similar use cases.";0;1;2;"1;2;3;4";;50;less safety goals and predecessor project had quite the same safety goals;500;average amount of safety goals where only few are known from previous projects;1000;more safetey goals than usual and none of them known from previous projects;508,3333333;1;508;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_002;PMP: Update the PMP with necessary changes and perform the review. For major changes, get Workon approval of PMP;2;4;;;;0;2;"15;16;22;23";"1;2;3;4;5";;6;Few changes, carry over project;8;Medium changes;14;Major update in safety case;8,666666667;1;9;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_004;Safety: develop Functional safety concept for the project based on the safety goals;1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CPlan+%26+Carry+out+functional+safety+%28ISO+26262%29+related+activities&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;36;;0;1;"1;4;8";"1;2;3;4";Safety_014;10;Small scope of changes (QSOP: no safety changes);20;Normal scope of changes (QSOP: no safety changes);30;Large scope of changes (QSOP: no safety changes);20;1;20;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
Safety_005;Safety: Create Functional Safety Baseline incl. Review;1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Artifact&elementName=Support+Work+Products%7CProject+specific+CM+Strategy&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;7;;0;1;3;"1;2;3;4;5";Safety_038;8;carry over project, few review comments;24;many new FMEA required;40;tracking require test support;24;1;24;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH
Safety_006;Safety: Create safety case;1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CPlan+%26+Carry+out+functional+safety+%28ISO+26262%29+related+activities&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;83;in Plib Pan instead of plan;0;1;"1;4;8";"1;2;3;4;5";Safety_015;4;Small scope of changes (QSOP: no safety changes);40;Normal scope of changes (QSOP: no safety changes);120;Large scope of changes (QSOP: no safety changes);47,33333333;1;47;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH
Safety_007;Safety: create safety plan, coordinate and track the progress of the safety activities for SW-QGC0;1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CPlan+%26+Carry+out+functional+safety+%28ISO+26262%29+related+activities&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;85;;0;1;"1;4;8";"1;2;3;4;5";Safety_015;25;Anpassung bestehender FMEDA für Sicherheitsziel ;50;Neue FMEDA für Sicherheitsziel, wenige betroffene Komponenten;200;Neue FMEDA für Sicherheitsziel, viele betroffene Komponenten;70,83333333;1;71;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_008;Safety: Perform ECU-MST;1;4;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=ECU+Monitoring+%26+Safety+Test&projectName=DGS-EC+SW+and+Calibration+Product+Development&anon=1#;24;;21;1;"22;23";"1;2;3;4;5";Safety_014;8;Small changes in the PMP, experienced PM;16;update to few artefacts required, inexperienced PM;32;Inexperienced PM, lot of changes required;17,33333333;1;17;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
Safety_009;Safety: Evaluate emFace report;1;29;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementName=Check+the+ECU+software+%28PVER%29+regarding+the+correct+safety+software&projectName=DGS-EC+SW+and+Calibration+Product+Development&anon=1#;28;If necessary perform appropriate measures. Ensure the evaluated emFace-report is part of Safety Case and has to be stored accordingly;0;1;"16;17;22;23";"1;2;3;4;5";Safety_011;2;carry over project, no infrastructure/test vehicle issues;6;few issues during testing, resolved easily;16;New project, many issues during testing requiring clarification;7;1;7;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH
Safety_010;Safety: Finalize the project specific VRT test goals with P-Res (BC_Mo) and FA Monitoring;1;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CECU+System+Test+%28CbD%29%7CECU+Monitoring+%26+Safety+Test%7CPerform+project+specific+initial+analysis+%28PSIA%29&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;112;;-28;1;"22;23";"1;2;3;4";Safety_012;4;carry over project;6;Medium changes;8;Large project with many safety changes;6;1;6;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_011;Safety: Generate the emface report and share with package responsible P-Res BC_Mo for evaluation;1;29;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CECU+System+Test+%28CbD%29%7CECU+Monitoring+%26+Safety+Test%7CCheck+the+ECU+software+%28PVER%29+regarding+the+correct+safety+software&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;28;;-7;1;"16;17;22;23";"1;2;3;4";PVER_Creation_009;8;carry over project, no infrastructure/test vehicle issues;16;few issues during testing, resolved easily;32;New project, many issues during testing requiring clarification;17,33333333;1;17;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_012;Safety: Perform project specific initial analysis (PSIA);1;32;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=SW+Product+Development%7CChange+based+Development%7CECU+System+Test+%28CbD%29%7CECU+Monitoring+%26+Safety+Test%7CPerform+project+specific+initial+analysis+%28PSIA%29&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;112;"For Initial projects to be done 6-9 months before QGC4
For follow up projects 2-3 months before QGC4";-270;1;2;"1;2;3;4;5";Stakeholder_Requirements_001;1;carry over project;2;Value is a detailed expert estimation done for customer negotiation;4;Value is a detailed expert estimation done for customer negotiation;2,166666667;1;2;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH;FALSCH
Safety_013;Safety: Perform a Functional Safety Assessment according to process;1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Support+Processes%7CProduct+%26+Process+Quality+Assurance%7CInternal+and+external+Audits%2FAssessments%7CFunctional+Safety+Assessment&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;35;;0;1;3;"1;2;3;4;5";;70;very experienced PSM;80;experienced PSM;240;first assessment for the PSM;105;1;105;;;;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH
Safety_014;Safety: Perform Hazard Analysis and Risk assessment H&R incl. review (if not provided from Customer);1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CPlan+%26+Carry+out+functional+safety+%28ISO+26262%29+related+activities&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;"119;134";;0;1;"1;4;8";"1;2;3;4";;10;Small scope of changes to safety mechanisms (QSOP: no safety changes);20;Normal scope of changes (QSOP: no safety changes);90;Initial creation, large scope of changes (QSOP: no safety changes);30;1;30;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR;WAHR;WAHR;WAHR;WAHR;FALSCH;FALSCH
Safety_015;Safety: Perform Impact Analysis (IA);1;17;#https://fe-ecupkit.de.bosch.com/pkit/go/process/element.do?elementType=Subprocess&elementName=Management+Processes%7CProject+Management%7CProject+Preparation%7CPlan+%26+Carry+out+functional+safety+%28ISO+26262%29+related+activities&projectName=Root%7CLibs%7CEngine+ECU%7CDGS-EC+SW+and+Calibration+Product+Development#;41;;0;1;"1;4;8";"1;2;3;4;5";;10;Small scope of changes (QSOP: no safety changes);30;Normal scope of changes (QSOP: no safety changes);60;Large scope of changes (QSOP: no safety changes);31,66666667;1;32;;;"1;2;3;4;5";FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;FALSCH;WAHR
